BusinessTeam,Brand Name,Sales RPT Line,Product Name CN,Product Name EN,Package,Size,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212
FJ,JW Black,JWBlack Label,______12_________ 4x3L,J Wlkr Black 3L 12Y 04X01 without cradle,4,300,0,0,0,0,0,4,0,0,8,0,0,14,0,0,4,4,0,4,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FJ,JW Black,JWBlack Label,______12_________20cl x24,J Wlkr Black 20cl 12Y 24X01,24,20,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FJ,JW Black,JWBlack Label,______4.5L __,JWBLACK 4.5L SB,3,450,170,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FJ,JW Black,JWBlack Label,____________  6*1.5_,J Wlkr Black 1.5L 12Y 06X01,6,150,54,0,36,0,114,108,108,42,165,12,12,89,36,0,165,36,30,79,6,0,29,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0
FJ,JW Black,JWBlack Label,____________  6*1.5_,JW Black 6*1.5L,6,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,30,6,6,150,0,6,36,0,0,42
FJ,JW Black,JWBlack Label Gift Box,______12__________________,JWBL F22 CNY Giftbox C12 70cl+5cl,12,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0
FJ,JW Black Sherry,JWBlack Label Sherry,______12_____________ 12*70cl,JWBL Sherry Finish Edition 12x70cl,12,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,0,0,0
FJ,JW Black Sherry,JWBlack Label Sherry,______________ 12*70cl,JWBL Sherry Finish EC VAP 70cl*12,12,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FJ,JW Red,JWRed Label,____(__)______*200cl,JWRED 200CL 40¡ ETUI C6*****************,6,200,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FJ,JW Red,JWRed Label,____(__)______*37.5cl,JWRED 37.5CL - C24,24,37.5,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FJ,JW Red,JWRed Label,____(__)______*450cl,JWALKER RED 450CL 40¡ ETUI C3,3,450,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FJ,JW Red,JWRed Label,______________ 24x20cl,J Wlkr Red 20cl 24X01,24,20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FJ,JW Red,JWRed Label,______________ 3x3L,JW Red Label 3L*3 with cradle,3,300,0,0,0,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAINAN,Gordon's,Gordon's,____ 70cl*12,GORDON'S 70CL C12,12,70,0,0,0,0,0,0,0,0,0,0,74,0,143,60,109,193,264,158,113,168,1248,206,222,1980,300,216,398,188,345,161,763,516,684,336,420,615
HAINAN,Gordon's,Gordon's,____*37.5cl,GORDON'S 37.5CL C24,24,37.5,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0
HAINAN,Gordon's,Gordon's,____*5cl,GORDON'S 5CL 40¡ C192*******************,192,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,144,120,120,120,144,24,24,24,24,36
HAINAN,Gordon's,Gordon's,____*75cl,GORDON'S 75CL C12,12,75,3,1,2,18,33,162,565,541,569,210,117,308,36,25,154,14,106,120,24,42,24,0,0,0,0,60,480,360,0,0,0,0,0,37,0,0
HAINAN,Gordon's,Gordon's,____20cl (2018____),Gordon's Gin 20CL 2018 Reno,48,20,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,90,96,48,48,48,48,12,12,24,24,24
HAINAN,Gordon's,Gordon's,____35cl (2018____),Gordon's Gin 35CL 2018 Reno,24,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0
HAINAN,JW Black,JWBlack Label,____(__)______*200cl,JWBLACK 200CL - C6,6,200,1,0,0,0,2,1,4,2,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAINAN,JW Black,JWBlack Label,____(__)______*37.5cl,JWBLACK 37.5CL - C24,24,37.5,0,3,16,0,4,3,4,225,0,0,0,0,0,0,0,0,0,0,0,0,36,52,0,0,60,184,144,56,36,36,72,18,18,0,27,42
HAINAN,JW Black,JWBlack Label,____(__)______*5cl,JWBLACK 5CL 40¡ COMPOSANT C192,192,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,96,98,96,84,120,24,24,0,278,24
HAINAN,JW Black,JWBlack Label,______12__________50cl_____*1,JW Black Label 50cl*2 Value Pack C12,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0,0,0,0,0
HAINAN,JW Black,JWBlack Label,______12__________Pocket Scotch,JWBL Pocket Scotch 20cl*48,48,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,124,120,96,84,60,36,36,12,16,12
